benchmark,library,sourcePath,status,error,sourceFiles,physicalLines,blankLines,commentLines,simpleNloc,lizardStatus,functionCount,functionNlocTotal,avgFunctionNloc,maxFunctionNloc,avgCcn,maxCcn,highCcnFunctions,avgParams,maxParams,avgFunctionLength,maxFunctionLength,complexityPer1kNloc,functionsPer1kNloc,highCcnPer1kNloc,jscpdStatus,jscpdClones,jscpdDuplicatedLines,jscpdDuplicatedTokens,jscpdDuplicatedPercentage,ccccStatus,ccccMetricCount,ccccModuleCount,ccccClassCount,ccccLinesOfCode,ccccLinesOfComment,ccccMcCabeAvg,ccccMcCabeMax,ccccWmcAvg,ccccWmcMax,ccccCboAvg,ccccCboMax,ccccDitAvg,ccccDitMax,ccccNocAvg,ccccNocMax,ccccLcomAvg,ccccLcomMax
Heat3D,PM2,/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2,OK,,2,1930,238,123,1569,OK,23,1445,62.826,324,4.522,23,2,7.957,18,73.522,390,66.284,14.659,1.275,OK,0.0,0.0,0.0,0.0,OK,295,6.0,0.0,1541.0,123.0,16.0,96.0,13.333,17.0,1.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0
