benchmark,library,sourcePath,status,error,sourceFiles,physicalLines,blankLines,commentLines,simpleNloc,lizardStatus,functionCount,functionNlocTotal,avgFunctionNloc,maxFunctionNloc,avgCcn,maxCcn,highCcnFunctions,avgParams,maxParams,avgFunctionLength,maxFunctionLength,complexityPer1kNloc,functionsPer1kNloc,highCcnPer1kNloc,jscpdStatus,jscpdClones,jscpdDuplicatedLines,jscpdDuplicatedTokens,jscpdDuplicatedPercentage,ccccStatus,ccccMetricCount,ccccModuleCount,ccccClassCount,ccccLinesOfCode,ccccLinesOfComment,ccccMcCabeAvg,ccccMcCabeMax,ccccWmcAvg,ccccWmcMax,ccccCboAvg,ccccCboMax,ccccDitAvg,ccccDitMax,ccccNocAvg,ccccNocMax,ccccLcomAvg,ccccLcomMax
Heat3D,MASS,/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/MASS,OK,,2,1244,164,93,987,OK,20,846,42.3,162,5.4,21,2,1.6,6,49.2,198,109.422,20.263,2.026,OK,0.0,0.0,0.0,0.0,OK,240,4.0,0.0,939.0,84.0,18.783,108.0,8.75,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
