benchmark,library,sourcePath,status,error,sourceFiles,physicalLines,blankLines,commentLines,simpleNloc,lizardStatus,functionCount,functionNlocTotal,avgFunctionNloc,maxFunctionNloc,avgCcn,maxCcn,highCcnFunctions,avgParams,maxParams,avgFunctionLength,maxFunctionLength,complexityPer1kNloc,functionsPer1kNloc,highCcnPer1kNloc,jscpdStatus,jscpdClones,jscpdDuplicatedLines,jscpdDuplicatedTokens,jscpdDuplicatedPercentage,ccccStatus,ccccMetricCount,ccccModuleCount,ccccClassCount,ccccLinesOfCode,ccccLinesOfComment,ccccMcCabeAvg,ccccMcCabeMax,ccccWmcAvg,ccccWmcMax,ccccCboAvg,ccccCboMax,ccccDitAvg,ccccDitMax,ccccNocAvg,ccccNocMax,ccccLcomAvg,ccccLcomMax
MotifSearch,PM2,/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/MotifSearch/PM2,OK,,2,932,125,70,737,OK,12,639,53.25,133,5.25,16,1,2.0,6,64.5,164,85.482,16.282,1.357,OK,2.0,0.0,0.0,0.0,OK,258,7.0,0.0,719.0,70.0,25.3,67.0,7.0,7.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
