70,2,238,14,80,"doTimestepSerial@926-1005@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","doTimestepSerial","doTimestepSerial( double * currentGrid , double * nextGrid , HaloBuffers & buffers , const NeighborRanks & neighbors , MPI_Request requests [ 12 ] , const int requestCount , const int localSizeX , const int localSizeY , const int localSizeZ , const int localAllocX , const int sliceSize , const double alpha , const double beta , double & haloTimeMs , double & computeTimeMs)",926,1005
21,4,114,6,24,"computeLocalChecksum@1008-1031@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","computeLocalChecksum","computeLocalChecksum( const vector<double> & grid , const int localSizeX , const int localSizeY , const int localSizeZ , const int localAllocX , const int sliceSize)",1008,1031
145,10,527,18,171,"reduceAndPrintRun@1034-1204@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","reduceAndPrintRun","reduceAndPrintRun( const int mpiRank , const int mpiSize , const int run , const int runCount , const int blocksX , const int blocksY , const int blocksZ , const int gridX , const int gridY , const int gridZ , const int timestepCount , const double alpha , const double beta , const bool debug , const double localHaloTimeMs , const double localComputeTimeMs , const double localWallTimeMs , const double localChecksum)",1034,1204
9,3,29,3,9,"hasValidLocalBlock@1207-1215@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","hasValidLocalBlock","hasValidLocalBlock( const int localSizeX , const int localSizeY , const int localSizeZ)",1207,1215
9,3,29,3,9,"overlapIsBeneficial@1219-1227@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","overlapIsBeneficial","overlapIsBeneficial( const int localSizeX , const int localSizeY , const int localSizeZ)",1219,1227
324,8,956,15,390,"PM2_Heat3D::runBenchmark@1230-1619@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","PM2_Heat3D::runBenchmark","PM2_Heat3D::runBenchmark( const bool debug , const short timesteps , const short totalRuns , const short screenshotEvery , const uint64_t seed , const short globalGridX , const short globalGridY , const short globalGridZ , const double initTemperatureMin , const double initTemperatureMax , const float alpha , const float beta , const short decompX , const short decompY , const short decompZ)",1230,1619
20,2,76,5,22,"PM2_Heat3D::computeLocal@1622-1643@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","PM2_Heat3D::computeLocal","PM2_Heat3D::computeLocal( int & localSize , int & globalStart , const int globalGridDim , const int rankDim , const int decompDim)",1622,1643
69,4,344,11,82,"PM2_Heat3D::generateLocalGrid@1647-1728@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","PM2_Heat3D::generateLocalGrid","PM2_Heat3D::generateLocalGrid( const uint64_t seed , const double initTemperatureMin , const double initTemperatureMax , vector<double> & localGrid , const int totalLocalCells , const int globalStartX , const int globalStartY , const int globalStartZ , const int localSizeX , const int localSizeY , const int localSizeZ)",1647,1728
13,1,50,6,14,"PM2_Heat3D::blockToRank@1731-1744@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","PM2_Heat3D::blockToRank","PM2_Heat3D::blockToRank( const int blockX , const int blockY , const int blockZ , const int decompX , const int decompY , const int decompZ)",1731,1744
15,6,55,6,15,"PM2_Heat3D::inBoundsBlock@1747-1761@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","PM2_Heat3D::inBoundsBlock","PM2_Heat3D::inBoundsBlock( const int blockX , const int blockY , const int blockZ , const int decompX , const int decompY , const int decompZ)",1747,1761
33,2,105,9,35,"PM2_Heat3D::getNeighborRank@1764-1798@/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/Heat3D/PM2/pm2heat3d.cpp","PM2_Heat3D::getNeighborRank","PM2_Heat3D::getNeighborRank( const int rankX , const int rankY , const int rankZ , const int deltaX , const int deltaY , const int deltaZ , const int decompX , const int decompY , const int decompZ)",1764,1798
