benchmark,library,sourcePath,status,error,sourceFiles,physicalLines,blankLines,commentLines,simpleNloc,lizardStatus,functionCount,functionNlocTotal,avgFunctionNloc,maxFunctionNloc,avgCcn,maxCcn,highCcnFunctions,avgParams,maxParams,avgFunctionLength,maxFunctionLength,complexityPer1kNloc,functionsPer1kNloc,highCcnPer1kNloc,jscpdStatus,jscpdClones,jscpdDuplicatedLines,jscpdDuplicatedTokens,jscpdDuplicatedPercentage,ccccStatus,ccccMetricCount,ccccModuleCount,ccccClassCount,ccccLinesOfCode,ccccLinesOfComment,ccccMcCabeAvg,ccccMcCabeMax,ccccWmcAvg,ccccWmcMax,ccccCboAvg,ccccCboMax,ccccDitAvg,ccccDitMax,ccccNocAvg,ccccNocMax,ccccLcomAvg,ccccLcomMax
MotifSearch,HPX,/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/MotifSearch/HPX,OK,,2,1657,271,83,1303,OK,28,1114,39.786,305,3.857,18,1,1.893,5,48.25,370,82.886,21.489,0.767,OK,0.0,0.0,0.0,0.0,OK,204,6.0,0.0,97.0,12.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
